"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
1586, 2161.76484114622, 723.650506210521, 10053.7966509234, 10868.4907561419, 33.1285590299075, 36.12111737966, 192.007970746704
1587, 1476.25031647547, 480.626735289465, 10053.7966509234, 10868.4907561419, 28.9876271770354, 18.5776144549739, 192.007970746704
1588, 2047.67532164644, 682.072889748731, 10053.7966509234, 10868.4907561419, 31.7745768125702, 30.6595863811716, 192.007970746704
1589, 1447.4808789994, 471.530883868565, 10053.7966509234, 10868.4907561419, 29.2976014508292, 20.2004106407556, 192.007970746704
1590, 1750.42824878542, 581.08273058389, 10053.7966509234, 10868.4907561419, 30.8027164064893, 26.6926528243458, 192.007970746704
1591, 7217.81316414252, 2656.3734831444, 10053.7966509234, 10868.4907561419, 104.672233134384, 324.894021243839, 192.007970746704
1592, 7386.04111769446, 2753.63320401558, 10053.7966509234, 10868.4907561419, 109.299871252523, 344.431851645674, 192.007970746704
1593, 8433.21568670879, 3285.88907289252, 10053.7966509234, 10868.4907561419, 138.289034614661, 461.025765848746, 192.007970746704
1594, 8628.87312216341, 3485.54843988811, 10053.7966509234, 10868.4907561419, 147.837387420362, 503.249774752104, 192.007970746704
1595, 8851.15261221167, 3662.1311686485, 10053.7966509234, 10868.4907561419, 157.53138328104, 545.267094117618, 192.007970746704
1596, 9095.77142315324, 3819.39288394642, 10053.7966509234, 10868.4907561419, 167.087005184815, 585.87115033954, 192.007970746704
1597, 8625.75639762816, 3626.33213120601, 10053.7966509234, 10868.4907561419, 153.910985074129, 533.261687273414, 192.007970746704
1598, 9479.29935961664, 4012.23782837027, 10053.7966509234, 10868.4907561419, 179.961360644138, 638.877271780951, 192.007970746704
1599, 9581.04870126545, 4052.82477316556, 10053.7966509234, 10868.4907561419, 182.97635817026, 650.711234262675, 192.007970746704
1600, 9766.20219969769, 4045.04696303287, 10053.7966509234, 10868.4907561419, 184.372893376456, 652.286820875223, 192.007970746704
1601, 9798.2695608551, 3971.61275863719, 10053.7966509234, 10868.4907561419, 181.695197049392, 638.231718457581, 192.007970746704
1602, 8967.57664586974, 3494.43645249376, 10053.7966509234, 10868.4907561419, 152.710297566758, 518.422130547885, 192.007970746704
1603, 8327.9982647346, 3136.88965509287, 10053.7966509234, 10868.4907561419, 133.057621605493, 437.616303944168, 192.007970746704
1604, 8280.90445681968, 3110.64426362741, 10053.7966509234, 10868.4907561419, 131.726035523509, 432.128145227443, 192.007970746704
1605, 7561.82241555628, 2802.59794129693, 10053.7966509234, 10868.4907561419, 113.31809949282, 359.595034823002, 192.007970746704
1606, 6407.63159642021, 2336.56170807665, 10053.7966509234, 10868.4907561419, 90.0887380167543, 263.154226315948, 192.007970746704
1607, 430.536671896229, 120.400939893644, 10053.7966509234, 10868.4907561419, 25.4322192887328, 3.42971698491222, 192.007970746704
1608, 3491.31742278646, 1201.50933940879, 10053.7966509234, 10868.4907561419, 44.4659932358325, 84.3013937274728, 192.007970746704
1609, 1252.23439201835, 404.980616320378, 10053.7966509234, 10868.4907561419, 27.9298087437184, 13.6715350518208, 192.007970746704
1610, 2246.15732345867, 753.724254242152, 10053.7966509234, 10868.4907561419, 33.6446560158859, 39.5840969647136, 192.007970746704
1611, 1784.94046682859, 586.834932385208, 10053.7966509234, 10868.4907561419, 30.2866946320518, 23.4608944279691, 192.007970746704
1612, 2269.71316113116, 763.537719880497, 10053.7966509234, 10868.4907561419, 33.819098130717, 40.0355211688516, 192.007970746704
1613, 1373.41768104554, 441.478545607519, 10053.7966509234, 10868.4907561419, 28.349045035489, 15.593751160826, 192.007970746704
1614, 1934.04224127699, 649.05139367843, 10053.7966509234, 10868.4907561419, 32.184777146046, 32.881902487715, 192.007970746704
1615, 7433.30269412177, 2748.37658007535, 10053.7966509234, 10868.4907561419, 109.674370133112, 346.271156186284, 192.007970746704
1616, 7383.91745011664, 2756.32966618685, 10053.7966509234, 10868.4907561419, 109.285364097096, 344.385064630036, 192.007970746704
1617, 8556.04864318673, 3349.57411407768, 10053.7966509234, 10868.4907561419, 142.076174122682, 475.932337569131, 192.007970746704
1618, 9005.04867292056, 3648.4800349527, 10053.7966509234, 10868.4907561419, 158.46570914811, 545.296330629187, 192.007970746704
1619, 9173.74839928617, 3852.06868539045, 10053.7966509234, 10868.4907561419, 169.446993808079, 594.610249491434, 192.007970746704
1620, 9427.03259164115, 4029.88697232873, 10053.7966509234, 10868.4907561419, 180.733942713481, 642.88055198172, 192.007970746704
1621, 8939.95269568719, 3837.48251693988, 10053.7966509234, 10868.4907561419, 167.201935078119, 589.006924577002, 192.007970746704
1622, 9961.45572611117, 4263.38523596164, 10053.7966509234, 10868.4907561419, 197.551783118039, 709.409516196098, 197.551783118039
1623, 10197.7212648938, 4303.08309132384, 10197.7212648938, 11068.4255017281, 201.718483450948, 723.173424568552, 201.718483450948
1624, 10320.2755608219, 4265.4306809904, 10320.2755608219, 11167.0043675836, 201.219205092037, 717.742553205835, 201.718483450948
1625, 10305.8428707259, 4161.55114994972, 10320.2755608219, 11167.0043675836, 196.85580962514, 696.609240596579, 201.718483450948
1626, 9224.39569974624, 3595.18167338847, 10320.2755608219, 11167.0043675836, 159.977525880385, 546.645204674811, 201.718483450948
1627, 8414.98559194853, 3172.97463139292, 10320.2755608219, 11167.0043675836, 135.357774739539, 446.446627476837, 201.718483450948
1628, 8360.80414242358, 3144.35819867453, 10320.2755608219, 11167.0043675836, 133.841786382844, 440.278378441454, 201.718483450948
1629, 7469.68340482062, 2771.17600710967, 10320.2755608219, 11167.0043675836, 112.237932799904, 357.342635801468, 201.718483450948
1630, 6285.8627556982, 2283.45749042693, 10320.2755608219, 11167.0043675836, 86.993166877998, 250.286197603508, 201.718483450948
1631, 445.297849136337, 125.394367402224, 10320.2755608219, 11167.0043675836, 25.4605745053608, 3.58423308493778, 201.718483450948
1632, 3376.55533938201, 1156.03151426459, 10320.2755608219, 11167.0043675836, 42.6769312666283, 76.0084484454789, 201.718483450948
1633, 1451.91955175457, 475.379344032914, 10320.2755608219, 11167.0043675836, 28.3617959470949, 15.8306711531094, 201.718483450948
1634, 2219.08430106862, 739.457908892163, 10320.2755608219, 11167.0043675836, 33.1289096295436, 36.0887721531625, 201.718483450948
1635, 1722.77877778262, 569.002284205526, 10320.2755608219, 11167.0043675836, 30.5290522792901, 25.0163445571091, 201.718483450948
1636, 1605.63186187405, 522.263707317234, 10320.2755608219, 11167.0043675836, 28.7945154654776, 18.4995796779378, 201.718483450948
1637, 2290.20568683807, 770.359654300139, 10320.2755608219, 11167.0043675836, 35.2196029251216, 44.1692557187172, 201.718483450948
1638, 1682.35827529081, 554.871372780211, 10320.2755608219, 11167.0043675836, 29.3518996121967, 20.1027798806412, 201.718483450948
1639, 6418.73299351138, 2335.5380535472, 10320.2755608219, 11167.0043675836, 88.0838629065913, 258.154311207979, 201.718483450948
1640, 7393.24419735136, 2760.97867691561, 10320.2755608219, 11167.0043675836, 109.4991492908, 345.174837960311, 201.718483450948
1641, 8767.35137230703, 3421.45655284797, 10320.2755608219, 11167.0043675836, 147.481126984655, 496.701729302117, 201.718483450948
1642, 9287.59179510026, 3745.74985852342, 10320.2755608219, 11167.0043675836, 165.717435123364, 573.778251949031, 201.718483450948
1643, 9447.86813953993, 3933.95883438529, 10320.2755608219, 11167.0043675836, 175.691536298305, 618.659990350028, 201.718483450948
1644, 9647.94156160666, 4092.49279180589, 10320.2755608219, 11167.0043675836, 185.546793413202, 661.378873872068, 201.718483450948
1645, 8994.55270549726, 3864.57406525478, 10320.2755608219, 11167.0043675836, 168.93432562139, 596.786478856803, 201.718483450948
1646, 9779.82429878462, 4228.72118060382, 10320.2755608219, 11167.0043675836, 194.304470164795, 699.846136638617, 201.718483450948
1647, 9819.33573381188, 4217.70077699378, 10320.2755608219, 11167.0043675836, 193.95653013668, 697.055391318948, 201.718483450948
1648, 10015.7803396866, 4161.45422307925, 10320.2755608219, 11167.0043675836, 192.682887648493, 685.731147642471, 201.718483450948
1649, 10044.5229661453, 4076.18366516084, 10320.2755608219, 11167.0043675836, 189.463610661008, 669.035198843936, 201.718483450948
1650, 9136.24047081317, 3571.76737498753, 10320.2755608219, 11167.0043675836, 157.796377197014, 538.791282617015, 201.718483450948
1651, 8418.8173391978, 3177.71015764322, 10320.2755608219, 11167.0043675836, 135.539984595673, 447.565107594824, 201.718483450948
1652, 8368.61369072024, 3148.11905171624, 10320.2755608219, 11167.0043675836, 134.092133860499, 441.546340441272, 201.718483450948
1653, 7483.256582249, 2777.9843038771, 10320.2755608219, 11167.0043675836, 112.688092030794, 359.172053155789, 201.718483450948
1654, 6262.91031981874, 2274.98755801356, 10320.2755608219, 11167.0043675836, 86.6045809949749, 249.513376762754, 201.718483450948
1655, 298.598147502408, 76.0955554425935, 10320.2755608219, 11167.0043675836, 25.2144337488461, 2.41590729331809, 201.718483450948
1656, 3788.82383568376, 1311.0200123111, 10320.2755608219, 11167.0043675836, 47.8465830281843, 97.0733445420197, 201.718483450948
1657, 1116.65850939483, 357.352344388615, 10320.2755608219, 11167.0043675836, 26.7232065848857, 9.02677314303134, 201.718483450948
1658, 1506.25450843661, 491.901040749209, 10320.2755608219, 11167.0043675836, 29.5851164481581, 21.0239412959862, 201.718483450948
1659, 1575.58204240905, 521.470035116821, 10320.2755608219, 11167.0043675836, 30.4445950601957, 25.6969483107643, 201.718483450948
1660, 1173.71998296237, 378.712010758629, 10320.2755608219, 11167.0043675836, 28.1199309077686, 14.7062402961433, 201.718483450948
1661, 2499.59967044405, 842.932495134478, 10320.2755608219, 11167.0043675836, 35.3640891685271, 47.6070592719147, 201.718483450948
1662, 1117.48904424416, 356.775107381739, 10320.2755608219, 11167.0043675836, 27.4879485979379, 12.3046904137633, 201.718483450948
1663, 6710.57670887, 2450.78171349132, 10320.2755608219, 11167.0043675836, 93.1425171939769, 280.890783016816, 201.718483450948
1664, 6102.10893575921, 2235.46056449692, 10320.2755608219, 11167.0043675836, 84.1285817684004, 240.122412602337, 201.718483450948
1665, 7240.24079788502, 2794.32032188296, 10320.2755608219, 11167.0043675836, 108.133401822689, 341.773213373778, 201.718483450948
1666, 7002.77535961697, 2799.94880661306, 10320.2755608219, 11167.0043675836, 106.124282139109, 336.694808902457, 201.718483450948
1667, 6790.39986967259, 2819.23808719988, 10320.2755608219, 11167.0043675836, 106.01092704869, 339.617432627384, 201.718483450948
1668, 6623.18161030116, 2857.00140226025, 10320.2755608219, 11167.0043675836, 107.943196801836, 351.164946455106, 201.718483450948
1669, 6446.85649425909, 2863.09331043996, 10320.2755608219, 11167.0043675836, 108.788525871237, 357.375659186776, 201.718483450948
1670, 6431.3368041116, 2840.7194156986, 10320.2755608219, 11167.0043675836, 107.51012334806, 351.505288912999, 201.718483450948
1671, 6304.98364216665, 2718.99924314957, 10320.2755608219, 11167.0043675836, 100.557626002681, 322.146756161059, 201.718483450948
1672, 6486.55389942509, 2695.93292148524, 10320.2755608219, 11167.0043675836, 99.1757404798816, 314.555149425289, 201.718483450948
1673, 4623.44447911532, 1841.71188165624, 10320.2755608219, 11167.0043675836, 62.8342472743113, 160.996215395802, 201.718483450948
1674, 4864.73617682102, 1832.03370680107, 10320.2755608219, 11167.0043675836, 64.5373439203339, 163.268145335744, 201.718483450948
1675, 140.263149063801, 32.9263424451604, 10320.2755608219, 11167.0043675836, 25.1199639946598, 1.92296981058502, 201.718483450948
1676, 190.527649467726, 40.0664870086506, 10320.2755608219, 11167.0043675836, 25.1238348930717, 1.96123162581457, 201.718483450948
1677, 194.506243139403, 41.3764894392873, 10320.2755608219, 11167.0043675836, 25.1262829524316, 1.97386040657145, 201.718483450948
1678, 1113.54593938661, 355.159608308105, 10320.2755608219, 11167.0043675836, 27.9246562539647, 14.4387564873646, 201.718483450948
1679, 606.854209639068, 179.907828696005, 10320.2755608219, 11167.0043675836, 25.6045575651327, 4.26480649040818, 201.718483450948
1680, 277.792658648777, 68.9620909220189, 10320.2755608219, 11167.0043675836, 25.1905849780764, 2.30408201850899, 201.718483450948
1681, 294.226792906978, 76.6254370405956, 10320.2755608219, 11167.0043675836, 25.1876535601599, 2.17405253443462, 201.718483450948
1682, 897.184067855614, 279.411364957018, 10320.2755608219, 11167.0043675836, 26.6924713635192, 9.1572473043497, 201.718483450948
1683, 621.540009271264, 185.995418814455, 10320.2755608219, 11167.0043675836, 25.7797929492453, 4.87974835140397, 201.718483450948
1684, 574.119233859859, 168.484175135084, 10320.2755608219, 11167.0043675836, 25.5560323442299, 4.20485027591947, 201.718483450948
1685, 597.136971302773, 181.418983219205, 10320.2755608219, 11167.0043675836, 26.1124048117562, 6.44846143878513, 201.718483450948
1686, 545.003933611033, 160.563600446338, 10320.2755608219, 11167.0043675836, 25.8259103075754, 5.09004348830984, 201.718483450948
1687, 600.710367688401, 178.638315487406, 10320.2755608219, 11167.0043675836, 25.6398761161899, 4.37693848582706, 201.718483450948
1688, 547.432382881812, 190.759588284047, 10320.2755608219, 11167.0043675836, 25.9427299673564, 5.78288599302724, 201.718483450948
1689, 517.37367341995, 266.005167341746, 10320.2755608219, 11167.0043675836, 26.8622497768398, 10.0025895348861, 201.718483450948
1690, -26.3069044069159, 149.23258420447, 10320.2755608219, 11167.0043675836, 27.7042207500359, 13.3629769652591, 201.718483450948
1691, -56.4343331280733, 230.318619874569, 10320.2755608219, 11167.0043675836, 30.5482197927658, 26.0712222068971, 201.718483450948
1692, -295.858777043327, 238.583190132771, 10320.2755608219, 11167.0043675836, 34.5015355252983, 43.3147666059896, 201.718483450948
1693, 737.627662093149, 607.101928237165, 10320.2755608219, 11167.0043675836, 35.898364736316, 50.6761677507775, 201.718483450948
1694, 1255.5314066655, 781.646675709362, 10320.2755608219, 11167.0043675836, 38.3360460237987, 62.7391193686678, 201.718483450948
1695, 246.49919443383, 447.445879258732, 10320.2755608219, 11167.0043675836, 35.6931326387326, 49.8776899205017, 201.718483450948
1696, 1969.90077523114, 942.524495146418, 10320.2755608219, 11167.0043675836, 40.6493780878914, 70.1700986644986, 201.718483450948
1697, 2772.0607913565, 1137.87661585387, 10320.2755608219, 11167.0043675836, 41.2379852028717, 70.8150855569394, 201.718483450948
1698, 225.945121878683, 146.049579358623, 10320.2755608219, 11167.0043675836, 26.0645331425058, 6.30398961008495, 201.718483450948
1699, 328.852053516797, 96.5308872842659, 10320.2755608219, 11167.0043675836, 25.2820919470144, 2.79601367017355, 201.718483450948
1700, 336.521053997865, 91.0228965264071, 10320.2755608219, 11167.0043675836, 25.2205455895828, 2.31736669387663, 201.718483450948
1701, 947.479405677195, 297.792122118844, 10320.2755608219, 11167.0043675836, 26.9038750325854, 9.86834623954906, 201.718483450948
1702, 518.946438697811, 150.7063593682, 10320.2755608219, 11167.0043675836, 25.5287391870104, 3.92483727122682, 201.718483450948
1703, 313.52777090497, 81.8788304262045, 10320.2755608219, 11167.0043675836, 25.2230925699383, 2.39313262760529, 201.718483450948
1704, 742.872290581576, 229.448715878351, 10320.2755608219, 11167.0043675836, 26.3931423593012, 7.95884011102767, 201.718483450948
1705, 1345.10440690615, 435.966971991119, 10320.2755608219, 11167.0043675836, 28.4265591766832, 15.7110003304908, 201.718483450948
1706, 722.236178417949, 221.119699184304, 10320.2755608219, 11167.0043675836, 26.1692572113669, 6.89985075974305, 201.718483450948
1707, 893.795052279207, 279.496540541502, 10320.2755608219, 11167.0043675836, 26.7165644495047, 9.3538211813968, 201.718483450948
1708, 913.195374756607, 285.147272349936, 10320.2755608219, 11167.0043675836, 26.6085626422873, 8.48016769014189, 201.718483450948
1709, 874.325136373027, 272.38051213099, 10320.2755608219, 11167.0043675836, 26.3030822996471, 7.13691518236451, 201.718483450948
1710, 7485.06847072903, 2772.03605581845, 10320.2755608219, 11167.0043675836, 111.482849176507, 353.112860369623, 201.718483450948
