hour, t(sec), P1 (kW), Q1 (kvar)
2833, 0.00000, 2448.32, 825.22
2834, 0.00000, 1253.73, 399.11
2835, 0.00000, 1858.04, 620.183
2836, 0.00000, 1927.84, 637.74
2837, 0.00000, 1717.87, 566.753
2838, 0.00000, 7286.76, 2693.46
2839, 0.00000, 5687.34, 2089.35
2840, 0.00000, 7216.75, 2805.1
2841, 0.00000, 6890.26, 2808.4
2842, 0.00000, 6688.58, 2841.05
2843, 0.00000, 6647.51, 2922.09
2844, 0.00000, 6641.6, 2978.02
2845, 0.00000, 6663.06, 3004.97
2846, 0.00000, 6147.78, 2758.29
2847, 0.00000, 6239.98, 2783.18
2848, 0.00000, 6389.65, 2729.33
2849, 0.00000, 6905.03, 2817.48
2850, 0.00000, -300.02, 43.9319
2851, 0.00000, -18.6433, 43.7801
2852, 0.00000, 607.824, 182.155
2853, 0.00000, 1426.62, 463.053
2854, 0.00000, 565.368, 165.824
2855, 0.00000, 199.876, 44.7597
2856, 0.00000, 1301.84, 422.928
2857, 0.00000, 855.046, 265.35
2858, 0.00000, 438.916, 125.308
2859, 0.00000, 841.394, 264.926
2860, 0.00000, 877.526, 275.611
2861, 0.00000, 693.027, 211.647
2862, 0.00000, 555.711, 164.264
2863, 0.00000, 568.211, 213.784
2864, 0.00000, 3991.65, 1530.92
2865, 0.00000, 3424.18, 1419.07
2866, 0.00000, 4415.75, 1886.66
2867, 0.00000, 4487.44, 2007.89
2868, 0.00000, 3773.14, 1806.7
2869, 0.00000, 4049.16, 1956.88
2870, 0.00000, 3323.01, 1652.81
2871, 0.00000, 4405.2, 2030.75
2872, 0.00000, 4940.99, 2151.42
2873, 0.00000, 5692.03, 2290.59
2874, 0.00000, 5005.36, 1936.37
2875, 0.00000, 352.324, 163.108
2876, 0.00000, 175.23, 38.5637
2877, 0.00000, 202.734, 44.6199
2878, 0.00000, 188.8, 41.2355
2879, 0.00000, 190.654, 41.667
2880, 0.00000, 169.571, 36.8254
2881, 0.00000, 189.55, 42.1337
2882, 0.00000, 455.316, 132.489
2883, 0.00000, 266.567, 69.5483
2884, 0.00000, 278.945, 71.7291
2885, 0.00000, 700.693, 213.894
2886, 0.00000, 6622.76, 2420.94
2887, 0.00000, 7308.41, 2744.71
2888, 0.00000, 7710.23, 3012.87
2889, 0.00000, 7888.53, 3237.86
2890, 0.00000, 8042.47, 3408.75
2891, 0.00000, 8270.08, 3558.58
2892, 0.00000, 7722.84, 3392.38
2893, 0.00000, 8558.41, 3717.87
2894, 0.00000, 8805.12, 3773.16
2895, 0.00000, 8919.82, 3811.8
2896, 0.00000, 9226.76, 3839.66
2897, 0.00000, 8472.71, 3418.7
2898, 0.00000, 7656.42, 2988.33
2899, 0.00000, 7851.57, 2984.3
2900, 0.00000, 7215.87, 2658.43
2901, 0.00000, 6403.35, 2341.08
2902, 0.00000, 211.068, 46.98
2903, 0.00000, 3436.05, 1182.42
2904, 0.00000, 990.347, 315.698
2905, 0.00000, 1634.87, 538.392
2906, 0.00000, 2423.84, 820.174
2907, 0.00000, 1204.76, 388.195
2908, 0.00000, 1370.94, 442.706
2909, 0.00000, 2258.3, 754.602
2910, 0.00000, 7220.47, 2665.46
2911, 0.00000, 7308.86, 2739.71
2912, 0.00000, 8488.49, 3322.61
2913, 0.00000, 8846.75, 3574.21
2914, 0.00000, 8914.05, 3731.81
2915, 0.00000, 8998.61, 3871.91
2916, 0.00000, 8296.37, 3649.69
2917, 0.00000, 9159.88, 4009.82
2918, 0.00000, 9304.45, 4047.46
2919, 0.00000, 9394.29, 4059.88
2920, 0.00000, 9636.36, 4057.69
2921, 0.00000, 8759.93, 3578.61
2922, 0.00000, 7937.3, 3126.91
2923, 0.00000, 8097.03, 3108.46
2924, 0.00000, 7762.75, 2885.54
2925, 0.00000, 6862.85, 2522.52
2926, 0.00000, 219.155, 49.6485
2927, 0.00000, 3996.72, 1388.3
2928, 0.00000, 976.513, 303.989
2929, 0.00000, 2884.54, 988.93
2930, 0.00000, 1273.56, 408.379
2931, 0.00000, 2491.8, 843.641
2932, 0.00000, 1538.36, 503.526
2933, 0.00000, 2419.96, 813.381
2934, 0.00000, 6273.69, 2281.98
2935, 0.00000, 7283.66, 2744.37
2936, 0.00000, 8558.58, 3405.65
2937, 0.00000, 8717.78, 3624.52
2938, 0.00000, 8693.65, 3755.9
2939, 0.00000, 8725.42, 3874.96
2940, 0.00000, 7971.58, 3642.76
2941, 0.00000, 8776.57, 4015.15
2942, 0.00000, 8974.04, 4065.77
2943, 0.00000, 9197.43, 4086.58
2944, 0.00000, 9509.02, 4070.26
2945, 0.00000, 8678.57, 3578.61
2946, 0.00000, 7944.37, 3150.17
2947, 0.00000, 8136.38, 3133.15
2948, 0.00000, 7485.08, 2778.06
2949, 0.00000, 6096.49, 2206.18
2950, 0.00000, 295.316, 74.9647
2951, 0.00000, 3816.01, 1323.25
2952, 0.00000, 1153.49, 371.344
2953, 0.00000, 2955.11, 1006.36
2954, 0.00000, 1910.59, 635.387
2955, 0.00000, 2102.5, 703.442
2956, 0.00000, 1835.02, 607.864
2957, 0.00000, 1760.08, 579.644
2958, 0.00000, 6873.45, 2521.46
2959, 0.00000, 7326.21, 2753.72
2960, 0.00000, 8457.73, 3335.95
2961, 0.00000, 8515.73, 3492.92
2962, 0.00000, 8412.2, 3607.28
2963, 0.00000, 8354.31, 3654.03
2964, 0.00000, 7568, 3405.79
2965, 0.00000, 8481.27, 3779.18
2966, 0.00000, 8830.31, 3930.04
2967, 0.00000, 9255.21, 4023.36
2968, 0.00000, 9510.87, 4045.77
2969, 0.00000, 8704.83, 3620.7
2970, 0.00000, 7914.19, 3141.86
2971, 0.00000, 8104.98, 3119.44
2972, 0.00000, 7745.39, 2881.25
2973, 0.00000, 6890.17, 2539.72
2974, 0.00000, 257.23, 62.2594
2975, 0.00000, 3868.35, 1343.46
2976, 0.00000, 1142.81, 364.97
2977, 0.00000, 2525.13, 851.867
2978, 0.00000, 2098.1, 702.021
2979, 0.00000, 2422.95, 815.488
2980, 0.00000, 1277.1, 415.98
2981, 0.00000, 1850.07, 612.911
2982, 0.00000, 7263.77, 2679.35
2983, 0.00000, 7291.71, 2740.74
2984, 0.00000, 8561.25, 3381.58
2985, 0.00000, 8753.96, 3615.95
2986, 0.00000, 8741.29, 3768.65
2987, 0.00000, 8731.06, 3903.45
2988, 0.00000, 8096.26, 3688.98
2989, 0.00000, 8978.1, 4072.52
2990, 0.00000, 9100.97, 4126.19
2991, 0.00000, 9358.09, 4153.67
2992, 0.00000, 9644.37, 4164.87
2993, 0.00000, 8965.58, 3717.93
2994, 0.00000, 7934.65, 3173.04
2995, 0.00000, 8170.3, 3143.77
2996, 0.00000, 7844.14, 2925.06
2997, 0.00000, 6953.41, 2560.68
2998, 0.00000, 333.422, 87.6825
2999, 0.00000, 3712.02, 1281.77
3000, 0.00000, 1066.62, 340.845
3001, 0.00000, 2277.14, 765.534
3002, 0.00000, 1774.4, 579.715
3003, 0.00000, 1980.64, 661.469
3004, 0.00000, 1510.88, 492.202
3005, 0.00000, 1500.08, 489.449
3006, 0.00000, 7075.91, 2605.72
3007, 0.00000, 6573.84, 2464.74
3008, 0.00000, 7092.31, 2796.6
3009, 0.00000, 6796.16, 2806.15
3010, 0.00000, 6527.28, 2848.92
3011, 0.00000, 6449.98, 2938.1
3012, 0.00000, 6440.75, 2992.97
3013, 0.00000, 6431.81, 3026.44
3014, 0.00000, 5858.56, 2779.05
3015, 0.00000, 6070.61, 2799.16
3016, 0.00000, 6204.9, 2742.94
3017, 0.00000, 6891.28, 2873.9
3018, 0.00000, -400.957, 48.8857
3019, 0.00000, 1422.88, 553.443
3020, 0.00000, 184.255, 43.3233
3021, 0.00000, 1199.76, 388.345
3022, 0.00000, 918.064, 287.281
3023, 0.00000, 320.438, 83.9277
3024, 0.00000, 286.875, 74.5159
3025, 0.00000, 1534.09, 505.02
3026, 0.00000, 877.811, 272.671
3027, 0.00000, 431.373, 122.476
3028, 0.00000, 591.38, 176.104
3029, 0.00000, 988.553, 313.173
3030, 0.00000, 744.462, 229.998
3031, 0.00000, 755.27, 276.338
3032, 0.00000, 3650.89, 1403.63
3033, 0.00000, 5186.68, 2123.29
3034, 0.00000, 4119.19, 1793.93
3035, 0.00000, 2770.42, 1423.74
3036, 0.00000, 1854.2, 1151.19
3037, 0.00000, 3868.68, 1916.15
3038, 0.00000, 3349.38, 1696.11
3039, 0.00000, 5047.4, 2205.46
3040, 0.00000, 4779.03, 2070.39
3041, 0.00000, 4272.78, 1798.27
3042, 0.00000, 5771.41, 2258.47
3043, 0.00000, 1053.47, 414.27
3044, 0.00000, 188.545, 45.277
3045, 0.00000, 190.305, 42.4608
3046, 0.00000, 188.654, 41.9389
3047, 0.00000, 198.365, 43.8938
3048, 0.00000, 180.71, 39.8193
3049, 0.00000, 239.084, 59.3343
3050, 0.00000, 576.523, 173.35
3051, 0.00000, 597.099, 178.09
3052, 0.00000, 418.794, 117.888
3053, 0.00000, 589.666, 176.187
3054, 0.00000, 6286.64, 2286.82
3055, 0.00000, 7270.04, 2738.38
3056, 0.00000, 7826.44, 3077
3057, 0.00000, 8303.1, 3399.64
3058, 0.00000, 8524.24, 3630.93
3059, 0.00000, 8804.07, 3873.46
3060, 0.00000, 8397.54, 3751.65
3061, 0.00000, 9542.8, 4190.68
3062, 0.00000, 9703.31, 4265.15
3063, 0.00000, 9674.68, 4245.74
3064, 0.00000, 9890.97, 4202.31
3065, 0.00000, 8955.31, 3690.33
3066, 0.00000, 7835.85, 3098.33
3067, 0.00000, 7948.31, 3036.95
3068, 0.00000, 7625.15, 2839.41
3069, 0.00000, 7513.93, 2785.37
3070, 0.00000, 196.471, 42.1443
3071, 0.00000, 3843.91, 1336.16
3072, 0.00000, 660.317, 200.224
3073, 0.00000, 2811.33, 955.016
3074, 0.00000, 1229.28, 397.189
3075, 0.00000, 1400.73, 456.009
3076, 0.00000, 2288.64, 768.301
3077, 0.00000, 1763.73, 582.764
3078, 0.00000, 6347.68, 2314.36
3079, 0.00000, 7286.57, 2740.61
3080, 0.00000, 8764.91, 3469.18
3081, 0.00000, 9165.48, 3796.27
3082, 0.00000, 9514.19, 4036.03
3083, 0.00000, 9748.44, 4253.9
3084, 0.00000, 9127.08, 4029.99
3085, 0.00000, 10081.3, 4446.55
3086, 0.00000, 10191, 4475.13
3087, 0.00000, 10177.8, 4467.85
3088, 0.00000, 10511.4, 4451.67
3089, 0.00000, 9437.05, 3920
3090, 0.00000, 8211.72, 3272.66
3091, 0.00000, 8197.74, 3168.75
3092, 0.00000, 7839.2, 2930.69
3093, 0.00000, 7942.92, 2964.04
3094, 0.00000, 239.327, 56.4473
3095, 0.00000, 3879.28, 1348.48
3096, 0.00000, 968.568, 305.362
3097, 0.00000, 2667.36, 908.072
3098, 0.00000, 1536.36, 506.076
3099, 0.00000, 2590.2, 877.386
3100, 0.00000, 1818.74, 603.933
3101, 0.00000, 2024.57, 676.109
3102, 0.00000, 7003.68, 2578.71
3103, 0.00000, 7264.89, 2747.54
3104, 0.00000, 8757.52, 3509.61
3105, 0.00000, 9063.71, 3781.84
3106, 0.00000, 9080.24, 3949.18
3107, 0.00000, 9234.3, 4092.33
3108, 0.00000, 8475.77, 3852.59
3109, 0.00000, 9443.77, 4254.45
3110, 0.00000, 9607.41, 4301.72
3111, 0.00000, 9803.86, 4321.23
3112, 0.00000, 10032.7, 4322.52
3113, 0.00000, 9110.74, 3824.96
3114, 0.00000, 8051.22, 3235.21
3115, 0.00000, 8214.93, 3174.17
3116, 0.00000, 7873.27, 2944.62
3117, 0.00000, 7682.45, 2855.79
3118, 0.00000, 189.165, 39.7234
3119, 0.00000, 4179.2, 1456.39
3120, 0.00000, 721.134, 224
3121, 0.00000, 3593.55, 1239.55
3122, 0.00000, 842.254, 264.023
3123, 0.00000, 2828, 967.001
3124, 0.00000, 1440.09, 466.86
3125, 0.00000, 2310.11, 775.528
3126, 0.00000, 6289.06, 2289.46
3127, 0.00000, 7264.36, 2747.37
3128, 0.00000, 8963.41, 3548.37
3129, 0.00000, 9281.11, 3813.84
3130, 0.00000, 9409.41, 4002.65
3131, 0.00000, 9665.18, 4178.28
3132, 0.00000, 9014.59, 3960.39
3133, 0.00000, 10161.8, 4415.38
3134, 0.00000, 10193.8, 4472.74
3135, 0.00000, 10152.5, 4476.46
3136, 0.00000, 10413.4, 4459.25
3137, 0.00000, 9533.73, 3928.5
3138, 0.00000, 8249.99, 3285.71
3139, 0.00000, 8274.96, 3192.23
3140, 0.00000, 7887.35, 2951.42
3141, 0.00000, 7696.9, 2862.17
3142, 0.00000, 183.907, 37.9856
3143, 0.00000, 4102.71, 1435.21
3144, 0.00000, 1059.49, 335.055
3145, 0.00000, 3093.21, 1058.22
3146, 0.00000, 1704.15, 561.244
3147, 0.00000, 2494.56, 837.619
3148, 0.00000, 1983.72, 662.157
3149, 0.00000, 1967.1, 653.128
3150, 0.00000, 6882.36, 2526.53
3151, 0.00000, 7289.22, 2752.88
3152, 0.00000, 9027.54, 3588.09
3153, 0.00000, 9519.96, 3900.53
3154, 0.00000, 9742.32, 4103.92
3155, 0.00000, 9846.43, 4297.01
3156, 0.00000, 9165.92, 4042.41
3157, 0.00000, 10002.1, 4503.54
3158, 0.00000, 10217, 4553.59
3159, 0.00000, 10529.1, 4553.8
3160, 0.00000, 10599.1, 4538.54
3161, 0.00000, 9664.67, 3998.19
3162, 0.00000, 8329.21, 3326.48
3163, 0.00000, 8289.79, 3208.51
3164, 0.00000, 7903.97, 2960.05
3165, 0.00000, 7754.9, 2886.76
3166, 0.00000, 197.804, 42.5954
3167, 0.00000, 4155.33, 1449.4
3168, 0.00000, 857.708, 268.952
3169, 0.00000, 2794.69, 947.46
3170, 0.00000, 870.495, 275.457
3171, 0.00000, 1719.2, 566.956
3172, 0.00000, 2628.44, 894.804
3173, 0.00000, 1217.88, 389.898
3174, 0.00000, 7047.66, 2596.76
3175, 0.00000, 4881.7, 1791.81
3176, 0.00000, 7170.89, 2816.42
3177, 0.00000, 6939.18, 2865.29
3178, 0.00000, 6973.07, 3015.98
3179, 0.00000, 6952.08, 3103.64
3180, 0.00000, 6958.43, 3146.21
3181, 0.00000, 6930.63, 3153.39
3182, 0.00000, 6178.74, 2842.72
3183, 0.00000, 6372.98, 2845.62
3184, 0.00000, 6348.42, 2746.07
3185, 0.00000, 6246.79, 2608.53
3186, 0.00000, -375.751, 46.5082
3187, 0.00000, -54.4352, 47.2353
3188, 0.00000, 684.629, 219.304
3189, 0.00000, 2022.94, 676.984
3190, 0.00000, 552.908, 161.036
3191, 0.00000, 292.099, 73.8788
3192, 0.00000, 1319.02, 434.553
3193, 0.00000, 1105.95, 350.296
3194, 0.00000, 395.156, 109.922
3195, 0.00000, 240.534, 57.8847
3196, 0.00000, 1564.07, 515.171
3197, 0.00000, 802.21, 246.395
3198, 0.00000, 418.201, 119.367
3199, 0.00000, 369.311, 154.7
3200, 0.00000, 1040.17, 483.575
3201, 0.00000, -150.514, 190.65
3202, 0.00000, -300.12, 243.706
3203, 0.00000, 828.797, 684.81
3204, 0.00000, 6.8722, 500.99
3205, 0.00000, 686.485, 735.311
3206, 0.00000, 2798.38, 1474.59
3207, 0.00000, 2552.58, 1308.38
3208, 0.00000, 4501.03, 1949.2
3209, 0.00000, 5582.22, 2286.61
3210, 0.00000, 3941.98, 1563.55
3211, 0.00000, 562.478, 256.358
3212, 0.00000, 171.048, 44.1351
3213, 0.00000, 280.877, 73.1424
3214, 0.00000, 457.74, 131.627
3215, 0.00000, 482.586, 139.953
3216, 0.00000, 349.742, 93.8707
3217, 0.00000, 1259.32, 405.108
3218, 0.00000, 588.941, 177.026
3219, 0.00000, 605.346, 181.096
3220, 0.00000, 826.443, 260.574
3221, 0.00000, 1524.1, 497.615
3222, 0.00000, 7173.09, 2643.44
3223, 0.00000, 7249.34, 2739.04
3224, 0.00000, 7777.59, 3063.9
3225, 0.00000, 7826.71, 3192.02
3226, 0.00000, 7733.44, 3291.11
3227, 0.00000, 7656.67, 3377.32
3228, 0.00000, 7306.67, 3259.46
3229, 0.00000, 8327.98, 3708.11
3230, 0.00000, 8867.85, 3941.04
3231, 0.00000, 9286.32, 4044.87
3232, 0.00000, 9507.23, 4061.52
3233, 0.00000, 8736.82, 3615.97
3234, 0.00000, 7752.76, 3074.6
3235, 0.00000, 7864.98, 3027.76
3236, 0.00000, 7614.85, 2839.36
3237, 0.00000, 7323.35, 2708.89
3238, 0.00000, 209.538, 46.4866
3239, 0.00000, 3456, 1190.45
3240, 0.00000, 898.003, 285.513
3241, 0.00000, 1353, 438.477
3242, 0.00000, 2680.12, 910.476
3243, 0.00000, 646.691, 198.64
3244, 0.00000, 3090.9, 1054.75
3245, 0.00000, 1067.05, 341.492
3246, 0.00000, 7340.4, 2712.99
3247, 0.00000, 7271.3, 2744.59
3248, 0.00000, 8357.2, 3293.31
3249, 0.00000, 8550.38, 3489.51
3250, 0.00000, 8729.48, 3665.07
3251, 0.00000, 9170.74, 3902.76
3252, 0.00000, 8621.59, 3742.84
3253, 0.00000, 9516.67, 4164.5
3254, 0.00000, 9628.02, 4219.8
3255, 0.00000, 9589.93, 4243.4
3256, 0.00000, 9801.15, 4241.1
3257, 0.00000, 9021.02, 3765.78
3258, 0.00000, 7956.64, 3181.81
3259, 0.00000, 8077.26, 3126.83
3260, 0.00000, 7784.82, 2911.59
3261, 0.00000, 7376.59, 2733.5
3262, 0.00000, 209.84, 46.6146
3263, 0.00000, 3881.02, 1345.41
3264, 0.00000, 1090.63, 348.973
3265, 0.00000, 3053.32, 1044.57
3266, 0.00000, 985.648, 314.765
3267, 0.00000, 2833.22, 963.676
3268, 0.00000, 1628.45, 533.689
3269, 0.00000, 1781.93, 590.561
3270, 0.00000, 6964.39, 2561.43
3271, 0.00000, 7262, 2749.55
3272, 0.00000, 8366.25, 3325.81
3273, 0.00000, 8298.16, 3411.75
3274, 0.00000, 8267.53, 3495.32
3275, 0.00000, 8357.04, 3602.83
3276, 0.00000, 7665.27, 3411.03
3277, 0.00000, 8431.04, 3776.19
3278, 0.00000, 8802.09, 3859.51
3279, 0.00000, 8890.51, 3922.5
3280, 0.00000, 9167.36, 3917.22
3281, 0.00000, 8587.26, 3522.54
3282, 0.00000, 7844.77, 3126.24
3283, 0.00000, 8072.6, 3108.96
3284, 0.00000, 7645.4, 2849.52
3285, 0.00000, 5857.38, 2119.66
3286, 0.00000, 288.557, 72.6688
3287, 0.00000, 4043.71, 1407.68
3288, 0.00000, 782.519, 243.409
3289, 0.00000, 2616.15, 888.276
3290, 0.00000, 2090.16, 698.077
3291, 0.00000, 2388.48, 803.884
3292, 0.00000, 1189.97, 380.953
3293, 0.00000, 2671.64, 909.116
3294, 0.00000, 7376.91, 2727.06
3295, 0.00000, 7252.61, 2749.03
3296, 0.00000, 8414.22, 3336.47
3297, 0.00000, 8540.28, 3505.65
3298, 0.00000, 8705.12, 3660.4
3299, 0.00000, 8781.06, 3817.76
3300, 0.00000, 8160.95, 3610.51
3301, 0.00000, 8930.89, 3983.59
3302, 0.00000, 9163.84, 4032.08
3303, 0.00000, 9353.85, 4069.16
3304, 0.00000, 9584.76, 4098.78
3305, 0.00000, 8780.73, 3671.84
3306, 0.00000, 7860.64, 3159.54
3307, 0.00000, 8078.73, 3130.2
3308, 0.00000, 7790.28, 2912.79
3309, 0.00000, 7189.63, 2658.66
3310, 0.00000, 269.3, 66.3368
3311, 0.00000, 3875.37, 1343.75
3312, 0.00000, 1248.81, 404.034
3313, 0.00000, 2449.35, 824.396
3314, 0.00000, 1436.19, 468.142
3315, 0.00000, 2747.32, 934.669
3316, 0.00000, 1717.23, 563.585
3317, 0.00000, 1892.49, 628.672
3318, 0.00000, 7414.93, 2745.52
3319, 0.00000, 7238.53, 2741.11
3320, 0.00000, 8641.58, 3433.81
3321, 0.00000, 8898.84, 3681.27
3322, 0.00000, 9050.42, 3846.92
3323, 0.00000, 9101.73, 3998.64
3324, 0.00000, 8466.48, 3785.36
3325, 0.00000, 9349.28, 4192.57
3326, 0.00000, 9530.19, 4249.49
3327, 0.00000, 9730, 4277.43
3328, 0.00000, 9879.33, 4279.21
3329, 0.00000, 9082.85, 3794.69
3330, 0.00000, 8023.42, 3217.76
3331, 0.00000, 8136.28, 3157.79
3332, 0.00000, 7810.84, 2927.05
3333, 0.00000, 7689.77, 2856.76
3334, 0.00000, 273.788, 67.8468
3335, 0.00000, 3766.37, 1303.23
3336, 0.00000, 913.38, 288.47
3337, 0.00000, 2483.92, 836.25
3338, 0.00000, 977.612, 309.228
3339, 0.00000, 2588.86, 879.384
3340, 0.00000, 1724.11, 565.156
3341, 0.00000, 1363.46, 441.306
3342, 0.00000, 6934.27, 2546.61
3343, 0.00000, 7074.29, 2676.84
3344, 0.00000, 7158.67, 2814.1
3345, 0.00000, 6887.24, 2853.46
3346, 0.00000, 6865.34, 2966.44
3347, 0.00000, 6911.43, 3043.48
3348, 0.00000, 6886.48, 3083.43
3349, 0.00000, 6884.07, 3088.85
3350, 0.00000, 6190.28, 2801.46
3351, 0.00000, 6346.77, 2803.01
3352, 0.00000, 6508.12, 2753.56
3353, 0.00000, 7184.82, 2950.32
3354, 0.00000, -321.019, 45.455
3355, 0.00000, 3089.02, 1161.28
3356, 0.00000, 154.772, 44.0281
3357, 0.00000, 1427.73, 469.997
3358, 0.00000, 583.526, 174.552
3359, 0.00000, 709.648, 215.234
3360, 0.00000, 455.846, 131.906
3361, 0.00000, 1046.32, 335.362
3362, 0.00000, 760.509, 233.847
3363, 0.00000, 583.998, 173.419
3364, 0.00000, 522.342, 155.074
3365, 0.00000, 1362.69, 439.661
3366, 0.00000, 228.188, 54.1758
3367, 0.00000, 1376.48, 508.225
3368, 0.00000, 3797.55, 1478.94
3369, 0.00000, 4552.43, 1893.79
3370, 0.00000, 2940.44, 1446.29
3371, 0.00000, 3667.33, 1803.96
3372, 0.00000, 1150.74, 923.454
3373, 0.00000, 1581.52, 1114.55
3374, 0.00000, 2612.23, 1480.12
3375, 0.00000, 2594.37, 1426.41
3376, 0.00000, 4066.24, 1918.14
3377, 0.00000, 5168.6, 2198.55
3378, 0.00000, 3941.13, 1611.93
3379, 0.00000, 1121.38, 472.123
3380, 0.00000, 138.292, 43.1006
3381, 0.00000, 185.813, 41.1222
3382, 0.00000, 230.591, 54.9797
3383, 0.00000, 205.454, 46.9604
3384, 0.00000, 189.965, 41.6371
3385, 0.00000, 845.323, 264.874
3386, 0.00000, 426.686, 121.331
3387, 0.00000, 559.036, 165.397
3388, 0.00000, 632.742, 190.978
3389, 0.00000, 763.077, 236.418
3390, 0.00000, 6323.58, 2302.1
3391, 0.00000, 7177.85, 2733.38
3392, 0.00000, 7560.24, 3016.68
3393, 0.00000, 7649.54, 3198.82
3394, 0.00000, 7923.82, 3387.97
3395, 0.00000, 7780.82, 3540.07
3396, 0.00000, 7459.85, 3412.31
3397, 0.00000, 8242.52, 3777.16
3398, 0.00000, 8395.74, 3837.15
3399, 0.00000, 8537.57, 3827.86
3400, 0.00000, 8758.65, 3802.03
3401, 0.00000, 8084.36, 3425.14
3402, 0.00000, 7369.3, 3007.71
3403, 0.00000, 7756.79, 2999.31
3404, 0.00000, 7536.3, 2813.78
3405, 0.00000, 6529.13, 2389.39
3406, 0.00000, 210.513, 46.7976
3407, 0.00000, 3585.34, 1238.03
3408, 0.00000, 866.083, 274.493
3409, 0.00000, 2387.95, 801.115
3410, 0.00000, 1711.09, 563.757
3411, 0.00000, 1658.68, 550.031
3412, 0.00000, 1901.37, 627.133
3413, 0.00000, 2083.78, 697.723
3414, 0.00000, 7243.53, 2677.74
3415, 0.00000, 7192.11, 2732.61
3416, 0.00000, 8325.67, 3356.42
3417, 0.00000, 8571.53, 3599.4
3418, 0.00000, 8664.25, 3749.24
3419, 0.00000, 8671.26, 3882.88
3420, 0.00000, 7946.91, 3665.93
3421, 0.00000, 8811.17, 4040.52
3422, 0.00000, 8927.14, 4091.54
3423, 0.00000, 9235.13, 4122.37
3424, 0.00000, 9677.45, 4143.9
3425, 0.00000, 8867.67, 3704.2
3426, 0.00000, 7928.68, 3170.26
3427, 0.00000, 8063.23, 3125.75
3428, 0.00000, 7758.72, 2907.29
3429, 0.00000, 7565.23, 2806.13
3430, 0.00000, 454.26, 128.381
3431, 0.00000, 3414.09, 1170.74
3432, 0.00000, 1125.18, 361.125
3433, 0.00000, 2133.05, 712.141
3434, 0.00000, 2273.17, 766.685
3435, 0.00000, 1950.05, 649.8
3436, 0.00000, 1756.56, 582.155
3437, 0.00000, 2122.73, 710.608
3438, 0.00000, 6678.12, 2450.08
3439, 0.00000, 7212.35, 2740.31
3440, 0.00000, 8679.91, 3485.66
3441, 0.00000, 8850.46, 3697.88
3442, 0.00000, 8851.44, 3841.25
3443, 0.00000, 8852.24, 3967.87
3444, 0.00000, 8062.92, 3736.07
3445, 0.00000, 9065.14, 4109.08
3446, 0.00000, 9123.75, 4164.58
3447, 0.00000, 9404.66, 4202.03
3448, 0.00000, 9617.53, 4223.83
3449, 0.00000, 8904.1, 3762.25
3450, 0.00000, 7892.8, 3209.91
3451, 0.00000, 8125.77, 3157.58
3452, 0.00000, 7797.16, 2925.76
3453, 0.00000, 7678.37, 2852.45
3454, 0.00000, 275.061, 68.2729
3455, 0.00000, 3682.44, 1277.59
3456, 0.00000, 1169.46, 372.284
3457, 0.00000, 2880.25, 983.429
3458, 0.00000, 1096.15, 349.956
3459, 0.00000, 3043.48, 1043.28
3460, 0.00000, 1427.76, 468.273
3461, 0.00000, 2435.86, 818.782
3462, 0.00000, 6944.92, 2561.96
3463, 0.00000, 7207.77, 2744.49
3464, 0.00000, 8766.81, 3503.32
3465, 0.00000, 8974.58, 3712.47
3466, 0.00000, 8923.27, 3856.45
3467, 0.00000, 8990.46, 3987.86
3468, 0.00000, 8483.94, 3757.52
3469, 0.00000, 9268.53, 4159.56
3470, 0.00000, 9346.12, 4207.65
3471, 0.00000, 9552.18, 4232.01
3472, 0.00000, 9841.66, 4240.76
3473, 0.00000, 9059.51, 3774.28
3474, 0.00000, 8113.23, 3226.81
3475, 0.00000, 8186, 3169.8
3476, 0.00000, 7846.1, 2941.57
3477, 0.00000, 7775.61, 2893.04
3478, 0.00000, 337.268, 88.9739
3479, 0.00000, 3708.25, 1282.21
3480, 0.00000, 879.261, 277.207
3481, 0.00000, 3231.34, 1107.43
3482, 0.00000, 1374.17, 448.136
3483, 0.00000, 2999.81, 1028.51
3484, 0.00000, 1628.04, 535.555
3485, 0.00000, 2186.6, 729.319
3486, 0.00000, 6764.3, 2483.95
3487, 0.00000, 7208.56, 2741.67
3488, 0.00000, 8576.97, 3436.64
3489, 0.00000, 8814.78, 3659.23
3490, 0.00000, 8782.98, 3790.33
3491, 0.00000, 8890.14, 3904.79
3492, 0.00000, 8232.95, 3676.72
3493, 0.00000, 9026.59, 4046.2
3494, 0.00000, 8926.16, 4027.37
3495, 0.00000, 9162.33, 3991.15
3496, 0.00000, 9561.92, 4114.17
3497, 0.00000, 8783.44, 3679.61
3498, 0.00000, 7896.37, 3178.23
3499, 0.00000, 8126.28, 3148.3
3500, 0.00000, 7807.1, 2927.29
3501, 0.00000, 7409.78, 2740.55
3502, 0.00000, 219.824, 49.9287
3503, 0.00000, 4109.36, 1429.58
3504, 0.00000, 1121.33, 358.166
3505, 0.00000, 2476.43, 836.355
3506, 0.00000, 1049.4, 329.943
3507, 0.00000, 2315.6, 784.684
3508, 0.00000, 1272.27, 409.211
3509, 0.00000, 1537.82, 504.843
3510, 0.00000, 7178.66, 2658.26
3511, 0.00000, 6781.83, 2562.09
3512, 0.00000, 7082.28, 2805.54
3513, 0.00000, 6776.58, 2810.28
