hour, t(sec), P1 (kW), Q1 (kvar)
4423, 2700.00000, 9243.36, 3524.29
4424, 0.00000, 9574.09, 3669.1
4424, 900.00000, 9720.41, 3733.88
4424, 1800.00000, 9873.77, 3801.58
4424, 2700.00000, 10032.5, 3872.08
4425, 0.00000, 10160.9, 3929.3
4425, 900.00000, 10262.8, 3975.05
4425, 1800.00000, 10384.9, 4029.83
4425, 2700.00000, 10502.3, 4082.68
4426, 0.00000, 10619, 4135.31
4426, 900.00000, 10731.3, 4186.11
4426, 1800.00000, 10833.5, 4232.56
4426, 2700.00000, 10928.5, 4275.86
4427, 0.00000, 11017.4, 4316.46
4427, 900.00000, 10360.1, 4017.13
4427, 1800.00000, 10383, 4027.2
4427, 2700.00000, 10429, 4047.94
4428, 0.00000, 10474.1, 4068.27
4428, 900.00000, 11265.6, 4430.11
4428, 1800.00000, 11391.5, 4488.27
4428, 2700.00000, 11438.9, 4510.21
4429, 0.00000, 11482.3, 4530.35
4429, 900.00000, 11515.6, 4545.95
4429, 1800.00000, 11553.9, 4563.79
4429, 2700.00000, 11571.8, 4572.43
4430, 0.00000, 11607.7, 4589.19
4430, 900.00000, 11638.8, 4603.81
4430, 1800.00000, 11665.2, 4616.23
4430, 2700.00000, 11686.4, 4626.26
4431, 0.00000, 11701.3, 4633.41
4431, 900.00000, 11736.2, 4649.58
4431, 1800.00000, 11739.5, 4651.29
4431, 2700.00000, 11733.8, 4648.84
4432, 0.00000, 11722.7, 4643.83
4432, 900.00000, 10827, 4229.59
4432, 1800.00000, 10689.6, 4166.89
4432, 2700.00000, 10627.5, 4138.94
4433, 0.00000, 10572, 4113.95
4433, 900.00000, 9400.21, 3591.73
4433, 1800.00000, 9203.21, 3505.77
4433, 2700.00000, 9113.28, 3466.74
4434, 0.00000, 9027.82, 3429.77
4434, 900.00000, 8932.62, 3388.83
4434, 1800.00000, 8858.02, 3356.71
4434, 2700.00000, 8787.16, 3326.28
4435, 0.00000, 8721.02, 3297.84
4435, 900.00000, 8014.54, 2984.07
4435, 1800.00000, 8180.3, 3066.47
4435, 2700.00000, 7921.43, 2957.93
4436, 0.00000, 7924.89, 2959.57
4436, 900.00000, 393.563, 112.399
4436, 1800.00000, 9369.76, 3582.87
4436, 2700.00000, 7765.63, 2888.51
4437, 0.00000, 8057.72, 3015.47
4437, 900.00000, 7200.66, 2663.02
4437, 1800.00000, 157.271, 31.2426
4437, 2700.00000, 176.484, 36.7009
4438, 0.00000, 198.82, 42.7891
4438, 900.00000, 230.594, 53.3824
4438, 1800.00000, 1306.43, 421.707
4438, 2700.00000, 4229.71, 1481.64
4439, 0.00000, 4612.94, 1631.43
4439, 900.00000, 4770.97, 1693.09
4439, 1800.00000, 3237.23, 1122.27
4439, 2700.00000, 649.444, 196.853
4440, 0.00000, 336.149, 89.1952
4440, 900.00000, 767.523, 237.245
4440, 1800.00000, 1866.37, 620.129
4440, 2700.00000, 3267.28, 1120.37
4441, 0.00000, 3470.49, 1197.47
4441, 900.00000, 3357.75, 1159.57
4441, 1800.00000, 2487.43, 848.905
4441, 2700.00000, 1487.49, 487.723
4442, 0.00000, 1214.43, 389.058
4442, 900.00000, 1326.63, 428.527
4442, 1800.00000, 998.462, 317.094
4442, 2700.00000, 1912.09, 635.946
4443, 0.00000, 2730.31, 924.776
4443, 900.00000, 3560.2, 1229.39
4443, 1800.00000, 3349.32, 1154.55
4443, 2700.00000, 2339.05, 789.13
4444, 0.00000, 1417.34, 465.335
4444, 900.00000, 959.596, 303.675
4444, 1800.00000, 1650.45, 542.01
4444, 2700.00000, 2029.22, 681.925
4445, 0.00000, 2485.73, 840.214
4445, 900.00000, 10371.6, 4049.24
4445, 1800.00000, 7162.66, 2649.42
4445, 2700.00000, 6907.97, 2545.06
4446, 0.00000, 6836.69, 2508.99
4446, 900.00000, 7619.78, 2831.51
4446, 1800.00000, 7482.21, 2773.92
4446, 2700.00000, 7476.82, 2771.57
4447, 0.00000, 7485.33, 2775
4447, 900.00000, 8957.93, 3400.2
4447, 1800.00000, 9319.21, 3557.67
4447, 2700.00000, 9558.09, 3662.99
4448, 0.00000, 9885.37, 3807.5
4448, 900.00000, 10087, 3897.05
4448, 1800.00000, 10252.2, 3971
4448, 2700.00000, 10396.3, 4035.52
4449, 0.00000, 10531.6, 4096.47
4449, 900.00000, 10631.4, 4141.75
4449, 1800.00000, 10748.6, 4194.85
4449, 2700.00000, 10860.4, 4245.65
4450, 0.00000, 10963.4, 4292.57
4450, 900.00000, 11059.7, 4336.52
4450, 1800.00000, 11144.1, 4375.23
4450, 2700.00000, 11218.3, 4409.28
4451, 0.00000, 11283.9, 4439.47
4451, 900.00000, 10587.1, 4120.02
4451, 1800.00000, 10591.8, 4121.9
4451, 2700.00000, 10621.9, 4135.54
4452, 0.00000, 10651.5, 4148.97
4452, 900.00000, 11444.8, 4513.49
4452, 1800.00000, 11525.1, 4551.16
4452, 2700.00000, 11562.8, 4568.68
4453, 0.00000, 11597.3, 4584.77
4453, 900.00000, 11624.1, 4597.34
4453, 1800.00000, 11661.5, 4614.77
4453, 2700.00000, 11695.2, 4630.56
4454, 0.00000, 11725.3, 4644.67
4454, 900.00000, 11751.5, 4657.02
4454, 1800.00000, 11773.9, 4667.64
4454, 2700.00000, 11791.1, 4675.82
4455, 0.00000, 11803.1, 4681.59
4455, 900.00000, 11837, 4697.31
4455, 1800.00000, 11841.2, 4699.5
4455, 2700.00000, 11837.2, 4697.78
4456, 0.00000, 11828.1, 4693.73
4456, 900.00000, 10927.1, 4275.76
4456, 1800.00000, 10788.7, 4212.44
4456, 2700.00000, 10726.8, 4184.46
4457, 0.00000, 10671.1, 4159.33
4457, 900.00000, 9482.96, 3628.42
4457, 1800.00000, 9286.62, 3542.46
4457, 2700.00000, 9191.71, 3501.22
4458, 0.00000, 9105.17, 3463.7
4458, 900.00000, 9009.72, 3422.52
4458, 1800.00000, 8937.64, 3391.41
4458, 2700.00000, 8865.97, 3360.55
4459, 0.00000, 8799.85, 3332.03
4459, 900.00000, 8158.51, 3043.87
4459, 1800.00000, 8214.6, 3079.46
4459, 2700.00000, 7979.94, 2982.72
4460, 0.00000, 7976.08, 2981.34
4460, 900.00000, 393.835, 112.567
4460, 1800.00000, 9387.29, 3591.9
4460, 2700.00000, 7859.77, 2929.51
4461, 0.00000, 8093.57, 3031.16
4461, 900.00000, 7198.86, 2662.49
4461, 1800.00000, 156.14, 31.0167
4461, 2700.00000, 195.139, 41.901
4462, 0.00000, 254.301, 61.4358
4462, 900.00000, 337.454, 89.9361
4462, 1800.00000, 1251.33, 404.001
4462, 2700.00000, 4310.5, 1509.81
4463, 0.00000, 4717.96, 1668.59
4463, 900.00000, 4660.7, 1650.83
4463, 1800.00000, 3643.37, 1272.89
4463, 2700.00000, 752.536, 233.692
4464, 0.00000, 300.547, 81.9286
4464, 900.00000, 609.668, 182.138
4464, 1800.00000, 1297.58, 422.099
4464, 2700.00000, 2527.92, 854.209
4465, 0.00000, 3664.07, 1274.55
4465, 900.00000, 3289.51, 1139.04
4465, 1800.00000, 3219.36, 1113.73
4465, 2700.00000, 1938.43, 647.199
4466, 0.00000, 1251.36, 401.811
4466, 900.00000, 951.513, 297.437
4466, 1800.00000, 1028.42, 326.638
4466, 2700.00000, 1577.85, 520.898
4467, 0.00000, 2645.75, 897.953
4467, 900.00000, 3313.09, 1141.37
4467, 1800.00000, 2756.42, 939.821
4467, 2700.00000, 2807.32, 956.684
4468, 0.00000, 1809, 598.115
4468, 900.00000, 1695.9, 554.712
4468, 1800.00000, 1680.48, 550.273
4468, 2700.00000, 2187.6, 729.149
4469, 0.00000, 2498.91, 839.321
4469, 900.00000, 10119.1, 3936.53
4469, 1800.00000, 7282.81, 2700.79
4469, 2700.00000, 6444.07, 2354.69
4470, 0.00000, 7234.75, 2675.81
4470, 900.00000, 7563.83, 2808.21
4470, 1800.00000, 7475.91, 2771.45
4470, 2700.00000, 7515.04, 2787.7
4471, 0.00000, 7477.44, 2772.04
4471, 900.00000, 8919.71, 3384.34
4471, 1800.00000, 9301.71, 3550.83
4471, 2700.00000, 9343.81, 3569.39
4472, 0.00000, 9430.45, 3607.61
4472, 900.00000, 9510.59, 3643.66
4472, 1800.00000, 9608.88, 3686.84
4472, 2700.00000, 9733.31, 3741.08
4473, 0.00000, 9820.26, 3779.74
4473, 900.00000, 9908.45, 3819.04
4473, 1800.00000, 10037.1, 3876.16
4473, 2700.00000, 10186.2, 3942.6
4474, 0.00000, 10343.7, 4013.05
4474, 900.00000, 10507.7, 4086.7
4474, 1800.00000, 10674.4, 4161.95
4474, 2700.00000, 10823.8, 4229.62
4475, 0.00000, 10946.7, 4285.53
4475, 900.00000, 10307, 3994.41
4475, 1800.00000, 10333.4, 4006
4475, 2700.00000, 10380.6, 4027.21
4476, 0.00000, 10421.5, 4045.6
4476, 900.00000, 11199.5, 4400.87
4476, 1800.00000, 11288.3, 4442.15
4476, 2700.00000, 11331, 4461.86
4477, 0.00000, 11371.7, 4480.65
4477, 900.00000, 11402.7, 4495.13
4477, 1800.00000, 11440.6, 4512.68
4477, 2700.00000, 11481.2, 4531.53
4478, 0.00000, 11516.3, 4547.89
4478, 900.00000, 11546.7, 4562.14
4478, 1800.00000, 11572.1, 4574.05
4478, 2700.00000, 11591.4, 4583.18
4479, 0.00000, 11605.4, 4589.89
4479, 900.00000, 11641.9, 4606.75
4479, 1800.00000, 11648.8, 4610.13
4479, 2700.00000, 11648.4, 4610.1
4480, 0.00000, 11642.7, 4607.67
4480, 900.00000, 10765.5, 4202.48
4480, 1800.00000, 10635, 4142.99
4480, 2700.00000, 10578.3, 4117.5
4481, 0.00000, 10526.8, 4094.34
4481, 900.00000, 9364.55, 3577.06
4481, 1800.00000, 9189.78, 3500.56
4481, 2700.00000, 9104.33, 3463.52
4482, 0.00000, 9023.57, 3428.6
4482, 900.00000, 8940.32, 3392.76
4482, 1800.00000, 8882.71, 3367.95
4482, 2700.00000, 8819.39, 3340.63
4483, 0.00000, 8763.08, 3316.4
4483, 900.00000, 7925.68, 2944.44
4483, 1800.00000, 8263.44, 3098.85
4483, 2700.00000, 7981.13, 2980.65
4484, 0.00000, 7977.28, 2981.27
4484, 900.00000, 376.492, 107.642
4484, 1800.00000, 8848.88, 3360.97
4484, 2700.00000, 7843.34, 2924.7
4485, 0.00000, 7975.52, 2978.99
4485, 900.00000, 7217.73, 2668.15
4485, 1800.00000, 759.658, 233.849
4485, 2700.00000, 260.414, 64.6867
4486, 0.00000, 197.853, 42.4677
4486, 900.00000, 230.333, 53.2951
4486, 1800.00000, 1509.49, 491.599
4486, 2700.00000, 4272.61, 1493.22
4487, 0.00000, 4844.83, 1714.12
4487, 900.00000, 4797.19, 1697.99
4487, 1800.00000, 2932.1, 1006.54
4487, 2700.00000, 492.95, 148.953
4488, 0.00000, 246.37, 63.9275
4488, 900.00000, 1121.39, 360.027
4488, 1800.00000, 1711.49, 565.982
4488, 2700.00000, 2486.24, 841.32
4489, 0.00000, 3819.65, 1321.17
4489, 900.00000, 3309.67, 1137.9
4489, 1800.00000, 2958.96, 1015.14
4489, 2700.00000, 2475.5, 839.577
4490, 0.00000, 1194.4, 386.491
4490, 900.00000, 1158.48, 374.286
4490, 1800.00000, 1328.9, 429.563
4490, 2700.00000, 1705.37, 560.299
4491, 0.00000, 2253.59, 754.537
4491, 900.00000, 2576.75, 874.406
4491, 1800.00000, 2444.11, 825.632
4491, 2700.00000, 3143.36, 1081.1
4492, 0.00000, 2399.05, 813.674
4492, 900.00000, 2082.25, 698.447
4492, 1800.00000, 1873.97, 623.756
4492, 2700.00000, 1259.7, 403.534
4493, 0.00000, 1560.59, 505.403
4493, 900.00000, 10937.6, 4300.34
4493, 1800.00000, 7695.82, 2869.11
4493, 2700.00000, 6774.26, 2491.06
4494, 0.00000, 6598.37, 2414.88
4494, 900.00000, 7633.97, 2838.15
4494, 1800.00000, 7471.34, 2769.43
4494, 2700.00000, 7506.57, 2784.28
4495, 0.00000, 7468.14, 2768.15
4495, 900.00000, 8869.41, 3362.58
4495, 1800.00000, 9263.38, 3533.99
4495, 2700.00000, 9295.63, 3548.3
4496, 0.00000, 9362.61, 3577.77
4496, 900.00000, 9447.57, 3615.86
4496, 1800.00000, 9495.86, 3637
4496, 2700.00000, 9620.5, 3691.74
4497, 0.00000, 9718.5, 3734.74
4497, 900.00000, 9813.34, 3776.81
4497, 1800.00000, 9942.48, 3834.02
4497, 2700.00000, 10092.2, 3900.55
4498, 0.00000, 10271.1, 3980.38
4498, 900.00000, 10460.9, 4065.47
4498, 1800.00000, 10655.8, 4153.34
4498, 2700.00000, 10833.1, 4233.69
4499, 0.00000, 10978, 4299.64
4499, 900.00000, 10359.6, 4017.87
4499, 1800.00000, 10403.8, 4037.46
4499, 2700.00000, 10464.2, 4064.63
4500, 0.00000, 10517.1, 4088.43
4500, 900.00000, 11305.5, 4449.35
4500, 1800.00000, 11405.1, 4495.76
4500, 2700.00000, 11458.1, 4520.28
4501, 0.00000, 11506.3, 4542.66
4501, 900.00000, 11545.8, 4561.07
4501, 1800.00000, 11591.2, 4582.18
4501, 2700.00000, 11636.7, 4603.4
4502, 0.00000, 11675.2, 4621.43
4502, 900.00000, 11709.2, 4637.4
4502, 1800.00000, 11739.6, 4651.68
4502, 2700.00000, 11763.8, 4663.11
4503, 0.00000, 11782.2, 4671.88
4503, 900.00000, 11819.3, 4689.1
4503, 1800.00000, 11826.4, 4692.57
4503, 2700.00000, 11823.9, 4691.57
4504, 0.00000, 11815.6, 4687.86
4504, 900.00000, 10923.6, 4274.09
4504, 1800.00000, 10787.7, 4211.92
4504, 2700.00000, 10724.6, 4183.42
4505, 0.00000, 10666.8, 4157.33
4505, 900.00000, 9497.1, 3634.63
4505, 1800.00000, 9300.93, 3548.72
4505, 2700.00000, 9203.25, 3506.25
4506, 0.00000, 9113.37, 3467.28
4506, 900.00000, 9013.53, 3424.22
4506, 1800.00000, 8931.07, 3388.62
4506, 2700.00000, 8852.92, 3354.97
4507, 0.00000, 8782.12, 3324.47
4507, 900.00000, 8036.6, 2993.32
4507, 1800.00000, 8205.75, 3077.56
4507, 2700.00000, 7967.92, 2977.59
4508, 0.00000, 7966.48, 2977.22
4508, 900.00000, 390.168, 111.448
4508, 1800.00000, 9480.04, 3637.25
4508, 2700.00000, 7787.39, 2897.86
4509, 0.00000, 8105.76, 3035.83
4509, 900.00000, 7200.16, 2662.8
4509, 1800.00000, 397.196, 112.742
4509, 2700.00000, 188.176, 40.1653
4510, 0.00000, 198.76, 42.7691
4510, 900.00000, 221.238, 51.2204
4510, 1800.00000, 626.893, 191.11
4510, 2700.00000, 4271.61, 1496.02
4511, 0.00000, 4832.39, 1712.9
4511, 900.00000, 4800, 1698.65
4511, 1800.00000, 4114.1, 1441.7
4511, 2700.00000, 665.019, 203.892
4512, 0.00000, 451.763, 130.478
4512, 900.00000, 1030.06, 331.177
4512, 1800.00000, 1645.61, 545.249
4512, 2700.00000, 2192.55, 736.98
4513, 0.00000, 2432.56, 826.077
4513, 900.00000, 3156.82, 1085.65
4513, 1800.00000, 2933.04, 1007.36
4513, 2700.00000, 2448.48, 826.969
4514, 0.00000, 2057.15, 687.412
4514, 900.00000, 1230.29, 399.514
4514, 1800.00000, 1117.73, 358.511
4514, 2700.00000, 1094.33, 350.405
4515, 0.00000, 1188.57, 380.478
4515, 900.00000, 2122.29, 710.331
4515, 1800.00000, 2277.2, 768.469
4515, 2700.00000, 2243.96, 758.521
4516, 0.00000, 2481.9, 843.534
4516, 900.00000, 2149.77, 716.607
4516, 1800.00000, 1818.49, 600.022
4516, 2700.00000, 1946.46, 645.401
4517, 0.00000, 1492.12, 486.983
4517, 900.00000, 9857.12, 3805.51
4517, 1800.00000, 8493.38, 3199.1
4517, 2700.00000, 7272.88, 2685.59
4518, 0.00000, 7002.57, 2576.01
4518, 900.00000, 1974.14, 659.819
4518, 1800.00000, 6429.55, 2345.36
4518, 2700.00000, 7067.89, 2600.86
4519, 0.00000, 7221.85, 2662.04
4519, 900.00000, 7621.97, 2831.89
4519, 1800.00000, 7705.47, 2866.84
4519, 2700.00000, 7740.38, 2881.41
4520, 0.00000, 7760.43, 2889.6
4520, 900.00000, 7767.54, 2892.52
4520, 1800.00000, 7789.85, 2901.8
4520, 2700.00000, 7856.64, 2929.95
4521, 0.00000, 7911.94, 2953.26
4521, 900.00000, 8044.4, 3008.52
4521, 1800.00000, 8102.74, 3032.97
4521, 2700.00000, 8171.21, 3061.82
4522, 0.00000, 8229.76, 3086.53
4522, 900.00000, 8282.3, 3108.73
4522, 1800.00000, 8329.45, 3128.72
4522, 2700.00000, 8373, 3147.18
4523, 0.00000, 8411.71, 3163.6
4523, 900.00000, 8446.77, 3178.49
4523, 1800.00000, 8475.48, 3190.69
4523, 2700.00000, 8499.04, 3200.71
4524, 0.00000, 8518.12, 3208.82
4524, 900.00000, 8531.94, 3214.7
4524, 1800.00000, 8543.43, 3219.59
4524, 2700.00000, 8550.44, 3222.55
4525, 0.00000, 8553.19, 3223.69
4525, 900.00000, 7508.13, 2774.1
4525, 1800.00000, 7870.94, 2934.81
4525, 2700.00000, 7766.26, 2890.97
4526, 0.00000, 7745.32, 2882.28
4526, 900.00000, 418.83, 117.906
4526, 1800.00000, 9146.46, 3485.02
4526, 2700.00000, 7739.91, 2880.72
4527, 0.00000, 7778.52, 2896.49
4527, 900.00000, 7608.49, 2825.69
4527, 1800.00000, 412.022, 115.525
4527, 2700.00000, 8949.04, 3398.6
4528, 0.00000, 7623.95, 2832.62
4528, 900.00000, 7545.21, 2799.96
4528, 1800.00000, 7476.13, 2771.45
4528, 2700.00000, 378.997, 104.005
4529, 0.00000, 8380.25, 3152.54
4529, 900.00000, 7196.08, 2662.25
4529, 1800.00000, 7198.23, 2662.97
4529, 2700.00000, 7200.15, 2663.68
4530, 0.00000, 177.272, 35.6465
4530, 900.00000, 7281.04, 2676.69
4530, 1800.00000, 7379.24, 2716.04
4530, 2700.00000, 7380.79, 2716.75
4531, 0.00000, 7382.17, 2717.3
4531, 900.00000, 268.946, 66.4675
4531, 1800.00000, 213.245, 47.7705
4531, 2700.00000, 207.236, 45.6885
4532, 0.00000, 206.377, 45.3824
4532, 900.00000, 203.896, 44.8019
4532, 1800.00000, 180.234, 39.4785
4532, 2700.00000, 169.762, 37.1647
4533, 0.00000, 227.296, 57.6849
4533, 900.00000, 229.549, 59.9723
4533, 1800.00000, 258.662, 66.9705
4533, 2700.00000, 1425.85, 468.7
4534, 0.00000, 2173.62, 731.296
4534, 900.00000, 2373.12, 799.282
4534, 1800.00000, 2543.81, 858.822
4534, 2700.00000, 1332.9, 428.082
4535, 0.00000, 788.468, 243.543
4535, 900.00000, 642.499, 193.928
4535, 1800.00000, 476.909, 138.303
4535, 2700.00000, 458.832, 133.618
4536, 0.00000, 305.073, 80.9652
4536, 900.00000, 305.903, 82.1372
4536, 1800.00000, 323.621, 88.2472
4536, 2700.00000, 338.141, 91.2385
4537, 0.00000, 880.16, 276.698
4537, 900.00000, 1009.87, 320.394
4537, 1800.00000, 987.248, 313.792
4537, 2700.00000, 1352.75, 439.622
4538, 0.00000, 1149.98, 370.984
4538, 900.00000, 1104.98, 354.999
4538, 1800.00000, 1183.53, 379.079
4538, 2700.00000, 786.271, 241.97
4539, 0.00000, 504.715, 145.245
4539, 900.00000, 786.267, 241.192
4539, 1800.00000, 772.39, 237.063
4539, 2700.00000, 701.135, 213.189
4540, 0.00000, 633.955, 190.659
4540, 900.00000, 271.547, 68.7793
4540, 1800.00000, 343.894, 95.3131
4540, 2700.00000, 473.831, 138.975
4541, 0.00000, 992.128, 317.86
4541, 900.00000, 937.644, 298.783
4541, 1800.00000, 875.42, 275.486
4541, 2700.00000, 861.491, 270.486
4542, 0.00000, 789.029, 243.028
4542, 900.00000, 1251.74, 402.886
4542, 1800.00000, 1321.46, 426.109
4542, 2700.00000, 1277.81, 410.926
4543, 0.00000, 762.475, 233.488
4543, 900.00000, 672.552, 202.78
4543, 1800.00000, 916.577, 286.129
4543, 2700.00000, 655.905, 199.339
4544, 0.00000, 808.346, 251.079
4544, 900.00000, 600.875, 181.31
4544, 1800.00000, 482.859, 139.529
4544, 2700.00000, 569.431, 167.992
4545, 0.00000, 465.547, 132.839
4545, 900.00000, 933.036, 294.818
4545, 1800.00000, 884.919, 279.075
4545, 2700.00000, 810.608, 253.389
4546, 0.00000, 1362.35, 443.815
4546, 900.00000, 1166.03, 375.855
4546, 1800.00000, 1221.86, 395.271
4546, 2700.00000, 1465.16, 479.957
4547, 0.00000, 871.813, 274.339
4547, 900.00000, 1100.87, 351.484
4547, 1800.00000, 1780.28, 586.63
4547, 2700.00000, 1931.4, 637.377
4548, 0.00000, 2028.56, 672.717
4548, 900.00000, 1472.12, 479.57
4548, 1800.00000, 1686.59, 556.924
4548, 2700.00000, 1849.95, 614.14
4549, 0.00000, 2167.94, 727.044
4549, 900.00000, 3119.73, 1065.27
4549, 1800.00000, 3341.29, 1148.74
4549, 2700.00000, 3930.34, 1365.4
4550, 0.00000, 4438.48, 1554.69
4550, 900.00000, 3949.77, 1371.61
4550, 1800.00000, 4360.32, 1528.11
4550, 2700.00000, 5680.76, 2041.31
4551, 0.00000, 5994.8, 2163.58
4551, 900.00000, 5719.5, 2047.47
4551, 1800.00000, 5051.34, 1788.96
4551, 2700.00000, 5114.86, 1813.69
4552, 0.00000, 5812.64, 2094.57
4552, 900.00000, 6465.96, 2351.88
4552, 1800.00000, 6001.8, 2160.58
4552, 2700.00000, 5398.94, 1926.66
4553, 0.00000, 5565.92, 1990.46
4553, 900.00000, 5874.13, 2118.3
4553, 1800.00000, 6245.86, 2266.42
4553, 2700.00000, 5739.54, 2057.25
4554, 0.00000, 4427.9, 1552.65
4554, 900.00000, 3189.05, 1092.39
4554, 1800.00000, 2338.22, 784.828
4554, 2700.00000, 2292.96, 767.409
4555, 0.00000, 1609.76, 528.507
4555, 900.00000, 1211.44, 390.115
4555, 1800.00000, 682.006, 207.131
4555, 2700.00000, 215.107, 49.8713
4556, 0.00000, 211.226, 48.9164
4556, 900.00000, 178.37, 39.5644
4556, 1800.00000, 186.58, 41.3736
4556, 2700.00000, 210.743, 49.7833
4557, 0.00000, 235.189, 56.0888
4557, 900.00000, 236.081, 56.2782
4557, 1800.00000, 533.199, 157.338
4557, 2700.00000, 549.908, 163.591
4558, 0.00000, 564.664, 168.974
4558, 900.00000, 687.375, 209.337
4558, 1800.00000, 346.788, 93.8948
4558, 2700.00000, 347.168, 93.709
4559, 0.00000, 342.324, 92.1353
4559, 900.00000, 270.015, 68.4371
4559, 1800.00000, 369.237, 103.04
4559, 2700.00000, 358.341, 99.969
4560, 0.00000, 666.088, 203.183
4560, 900.00000, 662.885, 202.3
4560, 1800.00000, 1093.42, 347.478
4560, 2700.00000, 1405.67, 455.601
4561, 0.00000, 1427.04, 462.895
4561, 900.00000, 1485.98, 483.965
4561, 1800.00000, 1378.35, 449.571
4561, 2700.00000, 1085.11, 347.917
4562, 0.00000, 786.525, 244.959
4562, 900.00000, 598.78, 180.567
4562, 1800.00000, 510.979, 149.039
4562, 2700.00000, 522.82, 154.038
4563, 0.00000, 873.124, 271.383
4563, 900.00000, 719.1, 219.052
4563, 1800.00000, 731.012, 223.455
4563, 2700.00000, 807.62, 249.346
4564, 0.00000, 695.002, 212.042
4564, 900.00000, 742.355, 228.688
4564, 1800.00000, 876.861, 275.619
4564, 2700.00000, 1368.85, 444.706
4565, 0.00000, 1809.09, 596.813
4565, 900.00000, 10437.3, 4053.95
4565, 1800.00000, 7930.57, 2956.35
4565, 2700.00000, 6903.15, 2530.56
4566, 0.00000, 6670.16, 2438.68
4566, 900.00000, 7431.23, 2753.33
4566, 1800.00000, 7420.52, 2748.71
4566, 2700.00000, 7419.56, 2748.29
4567, 0.00000, 7421.36, 2749.1
4567, 900.00000, 7903.02, 2947.84
4567, 1800.00000, 8449.48, 3180.47
4567, 2700.00000, 8551.38, 3224.36
4568, 0.00000, 8543.25, 3220.9
4568, 900.00000, 8638.09, 3261.73
4568, 1800.00000, 8706.7, 3291.51
4568, 2700.00000, 8788.03, 3326.69
4569, 0.00000, 8839.15, 3348.81
4569, 900.00000, 8902.04, 3376.33
4569, 1800.00000, 8977.38, 3409.02
4569, 2700.00000, 9079.6, 3453.12
4570, 0.00000, 9164.35, 3489.95
4570, 900.00000, 9250.35, 3527.33
4570, 1800.00000, 9331.35, 3562.7
4570, 2700.00000, 9414.11, 3598.91
4571, 0.00000, 9500.84, 3636.92
4571, 900.00000, 8964.78, 3402.19
4571, 1800.00000, 9003.42, 3418.76
4571, 2700.00000, 9082.27, 3452.91
4572, 0.00000, 9179.6, 3495.16
4572, 900.00000, 9965.57, 3841.81
4572, 1800.00000, 10141.1, 3920.16
4572, 2700.00000, 10297.5, 3990.04
4573, 0.00000, 10430.2, 4049.57
4573, 900.00000, 10543.8, 4100.79
4573, 1800.00000, 10645.2, 4146.64
4573, 2700.00000, 10737.1, 4188.24
4574, 0.00000, 10813, 4222.76
4574, 900.00000, 10872.1, 4249.77
4574, 1800.00000, 10921.6, 4272.44
4574, 2700.00000, 10960.5, 4290.32
4575, 0.00000, 10991.8, 4304.78
4575, 900.00000, 11042, 4327.64
4575, 1800.00000, 11062.9, 4337.36
4575, 2700.00000, 11074.9, 4343.02
4576, 0.00000, 11081.1, 4346.06
4576, 900.00000, 10268, 3976.13
4576, 1800.00000, 10151.2, 3923.66
4576, 2700.00000, 10105.7, 3903.52
4577, 0.00000, 10065.1, 3885.55
4577, 900.00000, 8975.5, 3406.27
4577, 1800.00000, 8788.65, 3325.65
4577, 2700.00000, 8713.57, 3293.5
4578, 0.00000, 8635.99, 3260.34
4578, 900.00000, 8556.3, 3226.43
4578, 1800.00000, 8505.12, 3204.62
4578, 2700.00000, 8447.16, 3179.88
4579, 0.00000, 8401.86, 3160.64
4579, 900.00000, 7547.57, 2786.39
4579, 1800.00000, 7952.58, 2965.75
4579, 2700.00000, 7714.25, 2869.08
4580, 0.00000, 7710.52, 2868.85
4580, 900.00000, 376.333, 106.995
4580, 1800.00000, 8212.98, 3085.63
4580, 2700.00000, 7641.47, 2837.04
4581, 0.00000, 7536.79, 2796.6
4581, 900.00000, 7126.63, 2633.87
4581, 1800.00000, 1114.75, 354.547
4581, 2700.00000, 154.844, 30.4157
4582, 0.00000, 185.306, 38.3066
4582, 900.00000, 319.228, 83.3973
4582, 1800.00000, 669.683, 203.744
4582, 2700.00000, 2473.99, 833.497
4583, 0.00000, 4499.76, 1585.06
4583, 900.00000, 4626.47, 1637.5
4583, 1800.00000, 4156.26, 1460.81
4583, 2700.00000, 1216.1, 392.319
4584, 0.00000, 356.731, 97.6135
4584, 900.00000, 669.397, 206.976
4584, 1800.00000, 863.095, 273.49
4584, 2700.00000, 1299.86, 425.864
4585, 0.00000, 1678.62, 555.651
4585, 900.00000, 2969.93, 1014.26
4585, 1800.00000, 3216.04, 1106.04
4585, 2700.00000, 2958.43, 1013.49
4586, 0.00000, 2425.23, 825.398
4586, 900.00000, 1528.75, 500.288
4586, 1800.00000, 1551.41, 504.275
4586, 2700.00000, 1387.09, 450.382
4587, 0.00000, 1333.13, 432.864
4587, 900.00000, 1605.88, 528.894
4587, 1800.00000, 2053.54, 685.57
4587, 2700.00000, 2379.04, 803.139
4588, 0.00000, 2369.32, 801.409
4588, 900.00000, 2250.64, 756.745
4588, 1800.00000, 2136.77, 715.316
4588, 2700.00000, 2077.55, 689.398
4589, 0.00000, 1889.42, 625.861
4589, 900.00000, 9835.08, 3788.75
4589, 1800.00000, 7891.75, 2946.74
4589, 2700.00000, 7125.9, 2624.22
4590, 0.00000, 7240.59, 2670.18
